Cancer_type	Regulatory_element	Cell_or_tissue	Factor	GEO_Sample_ID_or_ENCODE_file_ID	GEO_Series_ID_or_ENCODE_experiment_ID	PMID	Title	SRA_run_ID	Input_GEO_Sample_ID	Input_SRA_run_ID	File_URL
COAD	enhancer	V968	H3K27ac	GSM2058051	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157806	GSM2058123	SRR3157878	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V968_GSM2058051_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V968	H3K4me1	GSM2058089	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157844	GSM2058123	SRR3157878	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V968_GSM2058089_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V9M	H3K27ac	GSM883683	GSE36401	22499810	Epigenomic enhancer profiling defines a signature of colon cancer	SRR424636	GSM883674	SRR424627	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V9M_GSM883683_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V9P	H3K4me1	GSM883662	GSE36401	22499810	Epigenomic enhancer profiling defines a signature of colon cancer	SRR424615	GSM883675	SRR424628	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V9P_GSM883662_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
ESCA	enhancer	Esophagus-tissue	H3K27ac	GSM1013127	GSE16256	23526891	RFECS: a random-forest based algorithm for enhancer identification from chromatin state	SRR578669	GSM906415	SRR1045840	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/ESCA/Esophagus-tissue_GSM1013127_H3K27ac_ESCA.filt.nodup.srt.MACS2.narrowPeak.gz
ESCA	enhancer	Esophagus-tissue	H3K27ac	GSM906393	GSE16256	23526891	RFECS: a random-forest based algorithm for enhancer identification from chromatin state	SRR449598	GSM1120363	SRR449620	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/ESCA/Esophagus-tissue_GSM906393_H3K27ac_ESCA.filt.nodup.srt.MACS2.narrowPeak.gz
ESCA	enhancer	Esophagus-tissue	H3K4me1	GSM910573	GSE16256	23526891	RFECS: a random-forest based algorithm for enhancer identification from chromatin state	SRR458446	GSM906415	SRR449620	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/ESCA/Esophagus-tissue_GSM910573_H3K4me1_ESCA.filt.nodup.srt.MACS2.narrowPeak.gz
ESCA	enhancer	HBE	H3K27ac	GSM2266289	GSE85403	29572268	A transcription factor network represses CFTR gene expression in airway epithelial cells	SRR4016962,SRR4016963	GSM2266284	SRR4016954,SRR4016955	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/ESCA/HBE_GSM2266289_H3K27ac_ESCA.filt.nodup.srt.MACS2.narrowPeak.gz
HNSC	enhancer	Bronchial_Tracheal_epithelial_cells	H3K27ac	GSM2816752	GSE160768	11904358	Large-scale analysis of the human and mouse transcriptomes	SRR6178362	GSM2816762	SRR6178372	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/HNSC/Bronchial_Tracheal_epithelial_cells_GSM2816752_H3K27ac_HNSC.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	A-498	H3K27ac	GSM2293338	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4068126,SRR4068127,SRR4068128,SRR4068129,SRR4068130,SRR4068131	GSM2293340	SRR4068138,SRR4068139,SRR4068140,SRR4068141,SRR4068142,SRR4068143	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/A-498_GSM2293338_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	A-498	H3K27ac	GSM2723838	GSE102095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR5885136,SRR5885137	GSM2723835,GSM2723839	SRR5885130,SRR5885131,SRR5885138,SRR5885139	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/A-498_GSM2723838_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	A-498	H3K4me1	GSM2293339	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4068132,SRR4068133,SRR4068134,SRR4068135,SRR4068136,SRR4068137	GSM2293340	SRR4068138,SRR4068139,SRR4068140,SRR4068141,SRR4068142,SRR4068143	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/A-498_GSM2293339_H3K4me1_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Adjacent-normal-kidney-tissue	H3K27ac	GSM1960253	GSE75597	26759245	Identification of DNA Methylation-Independent Epigenetic Events Underlying Clear Cell Renal Cell Carcinoma	SRR2969516	GSM1960257	SRR2969520	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Adjacent-normal-kidney-tissue_GSM1960253_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Adjacent-normal-kidney-tissue	H3K27ac	GSM1960255	GSE75597	26759245	Identification of DNA Methylation-Independent Epigenetic Events Underlying Clear Cell Renal Cell Carcinoma	SRR2969518	GSM1960259	SRR2969522	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Adjacent-normal-kidney-tissue_GSM1960255_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Adjacent-normal-kidney-tissue	H3K27ac	GSM2293413	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4068899,SRR4068900,SRR4068901,SRR4068902,SRR4068903,SRR4068904	GSM2293412	SRR4068895,SRR4068896,SRR4068897,SRR4068898	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Adjacent-normal-kidney-tissue_GSM2293413_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Adjacent-normal-kidney-tissue	H3K27ac	GSM2293442	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4069003,SRR4069004	GSM2293443	SRR4069005,SRR4069006	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Adjacent-normal-kidney-tissue_GSM2293442_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Adjacent-normal-kidney-tissue	H3K27ac	GSM2293458	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4069035,SRR4069036	GSM2293459	SRR4069037,SRR4069038	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Adjacent-normal-kidney-tissue_GSM2293458_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Adjacent-normal-kidney-tissue	H3K27ac	GSM2293474	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4069067,SRR4069068	GSM2293475	SRR4069069,SRR4069070	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Adjacent-normal-kidney-tissue_GSM2293474_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Adjacent-normal-kidney-tissue	H3K4me1	GSM2293406	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4068871,SRR4068872,SRR4068873,SRR4068874	GSM2293404	SRR4068863,SRR4068864,SRR4068865,SRR4068866	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Adjacent-normal-kidney-tissue_GSM2293406_H3K4me1_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Adjacent-normal-kidney-tissue	H3K4me1	GSM2293414	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4068905,SRR4068906,SRR4068907,SRR4068908	GSM2293412	SRR4068895,SRR4068896,SRR4068897,SRR4068898	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Adjacent-normal-kidney-tissue_GSM2293414_H3K4me1_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Adjacent-normal-kidney-tissue	H3K4me1	GSM2293441	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4069001,SRR4069002	GSM2293443	SRR4069005,SRR4069006	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Adjacent-normal-kidney-tissue_GSM2293441_H3K4me1_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Adjacent-normal-kidney-tissue	H3K4me1	GSM2293457	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4069033,SRR4069034	GSM2293459	SRR4069037,SRR4069038	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Adjacent-normal-kidney-tissue_GSM2293457_H3K4me1_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Embryonic-kidney-cortex-tissue	H3K27ac	GSM1904603	GSE73867	26884396	Differential regulation of mouse and human nephron progenitors by the Six family of transcriptional regulators	SRR2588347	GSM1904602	SRR2588346	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Embryonic-kidney-cortex-tissue_GSM1904603_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Embryonic-kidney-cortex-tissue	H3K27ac	GSM1904604	GSE73867	26884396	Differential regulation of mouse and human nephron progenitors by the Six family of transcriptional regulators	SRR2588348	GSM1904601	SRR2588345	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Embryonic-kidney-cortex-tissue_GSM1904604_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Fetal-kidney-cortex-tissue	H3K27ac	GSM1970522	GSE75948	26884396	Differential regulation of mouse and human nephron progenitors by the Six family of transcriptional regulators	SRR2990176	GSM1970519	SRR2990173	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Fetal-kidney-cortex-tissue_GSM1970522_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	Fetal-kidney-cortex-tissue	H3K27ac	GSM1970523	GSE75948	26884396	Differential regulation of mouse and human nephron progenitors by the Six family of transcriptional regulators	SRR2990177	GSM1970521	SRR2990175	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/Fetal-kidney-cortex-tissue_GSM1970523_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	HEK293	H3K27ac	GSM2711409	GSE101646	29089422	A cryptic Tudor domain links BRWD2/PHIP to COMPASS-mediated histone H3K4 methylation	SRR5850632,SRR5850633,SRR5850634,SRR5850635	GSM2711408	SRR5850628,SRR5850629,SRR5850630,SRR5850631	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/HEK293_GSM2711409_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	HEK293	H3K4me1	GSM2711410	GSE101646	29089422	A cryptic Tudor domain links BRWD2/PHIP to COMPASS-mediated histone H3K4 methylation	SRR5850636,SRR5850637,SRR5850638,SRR5850639	GSM2711413	SRR5850648,SRR5850649,SRR5850650,SRR5850651	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/HEK293_GSM2711410_H3K4me1_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	HK-2	H3K27ac	GSM2293342	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4068146,SRR4068147	GSM2293344	SRR4068150,SRR4068151	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/HK-2_GSM2293342_H3K27ac_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	HK-2	H3K4me1	GSM2293343	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4068148,SRR4068149	GSM2293344	SRR4068150,SRR4068151	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/HK-2_GSM2293343_H3K4me1_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
KIRP	enhancer	PCS-400	H3K4me1	GSM2293346	GSE86095	28893800	VHL Deficiency Drives Enhancer Activation of Oncogenes in Clear Cell Renal Cell Carcinoma	SRR4068154,SRR4068155	GSM2293348	SRR4068158,SRR4068159	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/KIRP/PCS-400_GSM2293346_H3K4me1_KIRP.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	Hepatocytes-originated-from-H9	H3K27ac	ENCFF198IPN	ENCSR507UDH	22955616	An integrated encyclopedia of DNA elements in the human genome	NA	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/Hepatocytes-originated-from-H9_ENCFF198IPN_H3K27ac_LIHC.bed.gz
LIHC	enhancer	Hepatocytes-originated-from-H9	H3K4me1	ENCFF280MMK	ENCSR689QUB	22955616	An integrated encyclopedia of DNA elements in the human genome	NA	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/Hepatocytes-originated-from-H9_ENCFF280MMK_H3K4me1_LIHC.bed.gz
LIHC	enhancer	Hepatocytes	H3K27ac	GSM2644050	GSE99301	28666119	Type 2 Diabetes Variants Disrupt Function of SLC16A11 through Two Distinct Mechanisms	SRR5629206	GSM2644057	SRR5629213	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/Hepatocytes_GSM2644050_H3K27ac_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	Hepatocytes	H3K27ac	GSM2644053	GSE99301	28666119	Type 2 Diabetes Variants Disrupt Function of SLC16A11 through Two Distinct Mechanisms	SRR5629209	GSM2644058	SRR5629214	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/Hepatocytes_GSM2644053_H3K27ac_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	Hepatocytes	H3K27ac	GSM2644056	GSE99301	28666119	Type 2 Diabetes Variants Disrupt Function of SLC16A11 through Two Distinct Mechanisms	SRR5629212	GSM2644059	SRR5629215	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/Hepatocytes_GSM2644056_H3K27ac_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	Hepatocytes	H3K4me1	GSM2644048	GSE99301	28666119	Type 2 Diabetes Variants Disrupt Function of SLC16A11 through Two Distinct Mechanisms	SRR5629204	GSM2644057	SRR5629213	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/Hepatocytes_GSM2644048_H3K4me1_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	HepG2	H3K27ac	GSM1670897	GSE68402	26438841	Mapping of histone modifications in episomal HBV cccDNA uncovers an unusual chromatin organization amenable to epigenetic manipulation	SRR2002325	GSM1670894	SRR2002322	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/HepG2_GSM1670897_H3K27ac_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	HepG2	H3K27ac	GSM2740937	GSE102561	29273066	Co-regulation of transcription by BRG1 and BRM, two mutually exclusive SWI/SNF ATPase subunits	SRR5928806	GSM2740939	SRR5928808	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/HepG2_GSM2740937_H3K27ac_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	HepG2	H3K27ac	GSM646355	GSE26386	21441907	Mapping and analysis of chromatin state dynamics in nine human cell types	SRR094238	GSM646370,GSM646371	SRR094253,SRR094254	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/HepG2_GSM646355_H3K27ac_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	HepG2	H3K27ac	GSM733743	GSE51334	22955616	An integrated encyclopedia of DNA elements in the human genome	SRR227575,SRR227576	GSM733732	SRR227552,SRR227553	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/HepG2_GSM733743_H3K27ac_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	HepG2	H3K4me1	GSM646361	GSE26386	21441907	Mapping and analysis of chromatin state dynamics in nine human cell types	SRR094244	GSM646370,GSM646371	SRR094253,SRR094254	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/HepG2_GSM646361_H3K4me1_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	HuCCT1	H3K27ac	GSM1670702	GSE68388	26439301	YAP Drives Growth by Controlling Transcriptional Pause Release from Dynamic Enhancers	SRR2001768	GSM1670718	SRR2001784	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/HuCCT1_GSM1670702_H3K27ac_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	HuCCT1	H3K4me1	GSM1670704	GSE68388	26439301	YAP Drives Growth by Controlling Transcriptional Pause Release from Dynamic Enhancers	SRR2001770	GSM1670718	SRR2001784	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/HuCCT1_GSM1670704_H3K4me1_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	Huh7	H3K27ac	GSM2360939	GSE89212	28355270	The NF-κB-dependent and -independent transcriptome and chromatin landscapes of human coronavirus 229E-infected cells	SRR4453268	GSM2360954	SRR4453283	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/Huh7_GSM2360939_H3K27ac_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LIHC	enhancer	Induced-hepatocyte-like-cells	H3K27ac	GSM2753394	GSE103078	29173899	Distinct Gene Expression and Epigenetic Signatures in Hepatocyte-like Cells Produced by Different Strategies from the Same Donor	SRR5974303	GSM2753393	SRR5974302	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LIHC/Induced-hepatocyte-like-cells_GSM2753394_H3K27ac_LIHC.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	A549	H3K27ac	GSM1003578	GSE29611	22955616	An integrated encyclopedia of DNA elements in the human genome	SRR568435,SRR568436	GSM1003541	SRR568374,SRR568375	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/A549_GSM1003578_H3K27ac_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	A549	H3K27ac	GSM1038443	GSE42375	24004852	Epigenetic coordination of signaling pathways during the epithelial-mesenchymal transition	SRR618279	GSM1038473	SRR618309	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/A549_GSM1038443_H3K27ac_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	A549	H3K27ac	GSM2359488	GSE89129	29054992	Suppression of Adaptive Responses to Targeted Cancer Therapy by Transcriptional Repression	SRR4449024	GSM2359467	SRR4449003	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/A549_GSM2359488_H3K27ac_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	A549	H3K27ac	GSM2406904	GSE90567	28249899	Krüppel-like Transcription Factor KLF10 Suppresses TGFβ-Induced Epithelial-to-Mesenchymal Transition via a Negative Feedback Mechanism	SRR5058120	GSM2406898,GSM2406899,GSM2406900	SRR5058114,SRR5058115,SRR5058116	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/A549_GSM2406904_H3K27ac_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	A549	H3K27ac	GSM2406905	GSE90567	28249899	Krüppel-like Transcription Factor KLF10 Suppresses TGFβ-Induced Epithelial-to-Mesenchymal Transition via a Negative Feedback Mechanism	SRR5058121	GSM2406898,GSM2406899,GSM2406900	SRR5058114,SRR5058115,SRR5058116	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/A549_GSM2406905_H3K27ac_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	A549	H3K27ac	ENCFF494QJI,ENCFF654HMM,ENCFF660AJK	ENCSR783SNV	22955616	An integrated encyclopedia of DNA elements in the human genome	NA	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/A549_ENCFF494QJI,ENCFF654HMM,ENCFF660AJK_H3K27ac_LUAD.bed.gz
LUAD	enhancer	A549	H3K4me1	GSM1038451	GSE42375	24004852	Epigenetic coordination of signaling pathways during the epithelial-mesenchymal transition	SRR618287	GSM1038473	SRR618309	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/A549_GSM1038451_H3K4me1_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	Fetal-lung-tissue	H3K4me1	GSM621429	GSE19465	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR1068389	GSM669993	SRR1067507	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/Fetal-lung-tissue_GSM621429_H3K4me1_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	Fetal-lung-tissue	H3K4me1	GSM669969	GSE19465	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR1067520	GSM669956	SRR1067506	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/Fetal-lung-tissue_GSM669969_H3K4me1_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	H1299	H3K27ac	GSM2150362	GSE81322	28604729	DNMT and HDAC inhibitors induce cryptic transcription start sites encoded in long terminal repeats	SRR3498353	GSM2150369	SRR3498360	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/H1299_GSM2150362_H3K27ac_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	H1299	H3K4me1	GSM2150365	GSE81322	28604729	DNMT and HDAC inhibitors induce cryptic transcription start sites encoded in long terminal repeats	SRR3498356	GSM2150369	SRR3498360	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/H1299_GSM2150365_H3K4me1_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	H3122	H3K27ac	GSM2359489	GSE89129	29054992	Suppression of Adaptive Responses to Targeted Cancer Therapy by Transcriptional Repression	SRR4449025	GSM2359470	SRR4449006	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/H3122_GSM2359489_H3K27ac_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	Lung-tissue	H3K27ac	GSM1013123	GSE16256	23526891	RFECS: a random-forest based algorithm for enhancer identification from chromatin state	SRR578665	GSM1013165	SRR578708	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/Lung-tissue_GSM1013123_H3K27ac_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	Lung-tissue	H3K27ac	GSM906395	GSE16256	23526891	RFECS: a random-forest based algorithm for enhancer identification from chromatin state	SRR449600	GSM906417	SRR449622	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/Lung-tissue_GSM906395_H3K27ac_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	Lung-tissue	H3K4me1	GSM1059443	GSE16256	23526891	RFECS: a random-forest based algorithm for enhancer identification from chromatin state	SRR643643	GSM1013165	SRR578708	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/Lung-tissue_GSM1059443_H3K4me1_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	Lung-tissue	H3K4me1	GSM910572	GSE16256	23526891	RFECS: a random-forest based algorithm for enhancer identification from chromatin state	SRR458445	GSM906417	SRR449622	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/Lung-tissue_GSM910572_H3K4me1_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	NCI-H2087	H3K27ac	GSM2066433	GSE72956	27015306	Metastatic Latency and Immune Evasion through Autocrine Inhibition of WNT	SRR3178324	GSM2066434	SRR3178325	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/NCI-H2087_GSM2066433_H3K27ac_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	enhancer	PC-9	H3K27ac	ENCFF214UQW	ENCSR769FOC	22955616	An integrated encyclopedia of DNA elements in the human genome	NA	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/PC-9_ENCFF214UQW_H3K27ac_LUAD.bed.gz
LUAD	enhancer	PC-9	H3K4me1	ENCFF209XDL	ENCSR913MGR	22955616	An integrated encyclopedia of DNA elements in the human genome	NA	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUAD/PC-9_ENCFF209XDL_H3K4me1_LUAD.bed.gz
LUSC	enhancer	Bronchial-epithelial-cells	H3K27ac	GSM2266289	GSE85403	29572268	A transcription factor network represses CFTR gene expression in airway epithelial cells	SRR4016962,SRR4016963	GSM2266284	SRR4016954,SRR4016955	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUSC/Bronchial-epithelial-cells_GSM2266289_H3K27ac_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	enhancer	Fetal-lung-tissue	H3K4me1	GSM621429	GSE19465	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR1068389	GSM669993	SRR1067507	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUSC/Fetal-lung-tissue_GSM621429_H3K4me1_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	enhancer	Fetal-lung-tissue	H3K4me1	GSM669969	GSE19465	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR1067520	GSM669956	SRR1067506	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/LUSC/Fetal-lung-tissue_GSM669969_H3K4me1_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
